句子编号,情感极性,情感类型,情感强度,情感关键词,Intensity_norm,Intensity_polarized,Polarity_num,Emotional Types,Neutral_Polarity,Positive_Polarity,Negative_Polarity,小说编号
28,负,恐惧,7,砰砰，响,0.75,-0.75,2.0,Fear,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
29,正,满足,7,不紧张,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
30,正,惊讶,7,又，怎么了,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
31,负,愤怒,7,跑，规矩,0.75,-0.75,2.0,Ang,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
32,正,关心,7,推，说,0.75,0.75,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
33,正,好奇,7,画，为什么,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
34,正,满足,7,说，打比方,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
35,正,满意,7,拔，胡萝卜,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
36,正,关心,7,做，鞋子,0.75,0.75,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
37,正,满意,7,发明，好,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
38,负,惊讶,8,降落伞，发挥，作用,0.875,-0.875,2.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
39,负,失望,7,聪明，糊涂,0.75,-0.75,2.0,Disap,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
40,正,满足,7,嚓嚓嚓，响,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
41,正,满足,7,以为，自己,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
42,负,惊讶,8,看到，张望,0.875,-0.875,2.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
43,负,恐惧,8,吓，跳,0.875,-0.875,2.0,Fear,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
44,负,惊讶,8,慌，神,0.875,-0.875,2.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
45,正,满足,8,扑，空,0.875,0.875,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
46,正,满足,8,咬，鞋子,0.875,0.875,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
47,正,满足,7,趁机，逃,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
48,正,满意,7,帮忙,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
49,正,关心,7,借，口袋,0.75,0.75,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
50,正,满足,7,笑，差点，背过气,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
51,负,惊讶,7,矮，一截儿,0.75,-0.75,2.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
52,正,满意,7,眉开眼笑，好主意,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
53,正,满足,7,钉，小木片,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
54,正,满足,7,走，笑,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
55,正,满足,7,过，一会儿,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
56,正,好奇,7,看，清楚，没有,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
57,正,好奇,7,看，清楚，没有,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
58,正,好奇,7,看到，猜想,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
59,正,好奇,7,奇怪，不知道,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
60,正,满意,7,好，喝,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
61,正,惊讶,7,等，怎么，老,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
62,正,焦虑,7,冒，热气，凉,0.75,0.75,1.0,Anx,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
63,正,焦虑,8,凉，没有，来,0.875,0.875,1.0,Anx,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
64,正,惊讶,7,准备，好，怎么,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
65,正,惊讶,7,埋怨，怎么，老,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
66,正,惊讶,7,准备，什么,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
67,正,惊讶,7,准备，好,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
68,正,惊讶,8,不是，咖啡,0.875,0.875,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
69,正,满足,7,吃，玩，快活,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
70,正,惊讶,8,快，停下来，打听,0.875,0.875,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
71,正,满足,7,抬，轻轻松松,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
72,正,满意,7,炒，吃,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
73,正,惊讶,7,奇怪，油腻腻，烫,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
74,正,着急,8,奔去,0.875,0.875,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
75,负,失望,8,不回来，画不成,0.875,-0.875,2.0,Disap,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
76,正,惊讶,8,撒腿，跑，快,0.875,0.875,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
77,正,惊讶,7,去，当，警察,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
78,正,骄傲,7,自豪，说，棒,0.75,0.75,1.0,Pri,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
79,正,失望,7,要是，在家，好了,0.75,0.75,1.0,Disap,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
80,正,失望,7,不巧，回不来,0.75,0.75,1.0,Disap,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
81,正,关心,7,说，多脏,0.75,0.75,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
82,正,满足,7,认出，好朋友,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
83,正,满足,7,跳起来，喊,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
84,正,惊讶,7,睡，一个星期,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
85,正,满足,7,笑着说,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
86,正,满足,7,安慰，说,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
87,正,满足,7,说，好凉快,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
88,正,满足,7,趴，挤，看,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
89,正,好奇,7,问，说，头一回,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
90,正,着急,7,说，快，打开,0.75,0.75,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
91,正,满意,7,理解，说,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
92,正,满足,7,表演，拔，萝卜,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
93,正,愤怒,8,气愤，说,0.875,0.875,1.0,Ang,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
94,正,满足,7,说，坏蛋,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
95,正,满足,7,说，当然,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
96,正,满足,7,说，多,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
97,正,满足,7,说，玩,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
98,正,着急,7,打，电话,0.75,0.75,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
99,正,焦虑,7,想，过，一会儿,0.75,0.75,1.0,Anx,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
100,正,着急,7,想，说,0.75,0.75,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
101,正,着急,8,冲，急急忙忙，跑,0.875,0.875,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
102,正,惊讶,7,问，干什么,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
103,正,满足,7,说，咔嚓，挂,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
104,正,满足,7,还没，来得及，说,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
105,正,惊讶,7,干什么，去,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
106,正,惊讶,7,丁零丁零，响,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
107,正,惊讶,7,说，怎么，来,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
108,正,着急,8,埋怨，说,0.875,0.875,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
109,正,惊讶,7,丁零丁零，响,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
110,正,惊讶,7,说，谁,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
111,正,满足,7,说，补，谢谢,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
112,正,满足,7,当，司机，玩,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
113,正,惊讶,7,说，怎么，行,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
114,正,满足,7,不同意，说,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
115,正,满足,7,委屈，走，按,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
116,正,满足,7,开着，门,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
117,正,惊讶,7,想，看，书,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
118,正,惊讶,7,想，拿，书,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
119,正,满意,7,找，留，字条,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
120,正,满意,7,写，留，字条,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
121,正,惊讶,7,发现，不见了,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
122,正,惊讶,7,念，笑，说,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
123,正,惊讶,8,吃，一惊，说,0.875,0.875,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
124,正,惊讶,7,想，好，塞,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
125,正,惊讶,7,想，好，在家,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
126,正,惊讶,7,偏偏，在家,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
127,正,满足,7,热情，请，吃,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
128,正,惊讶,7,坐立不安，知道,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
129,正,满足,7,早看出，来，干什么,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
130,正,满足,7,说，捡，到,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
131,正,惊讶,7,想，看，南瓜,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
132,正,惊讶,7,叫，看,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
133,正,惊讶,7,看出，来，特别,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
134,正,惊讶,8,钻，出来，魔法,0.875,0.875,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
135,正,满足,7,说，祝贺,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
136,中,,6,说,0.625,0.0,0.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
137,正,愤怒,8,追上，说，骗子,0.875,0.875,1.0,Ang,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
138,正,满足,7,约好，去，玩,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
139,正,满足,7,说，照顾,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
140,中,,6,说,0.625,0.0,0.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
141,正,满足,7,拉，烫，卷,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
142,正,满足,7,呼哧呼哧，拉，举,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
143,正,满足,7,上场，队员，是,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
144,正,满足,7,告诉，投，进,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
145,正,满足,7,说，懂，吗,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
146,正,满足,7,传，追,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
147,正,惊讶,7,告诉，事,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
148,正,满足,7,决定，栽，进,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
149,中,,6,说,0.625,0.0,0.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
150,正,满足,7,帮，推,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
151,正,惊讶,7,告诉，撑破,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
152,正,惊讶,7,看，撑破,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
153,中,,6,说,0.625,0.0,0.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
154,正,惊讶,7,是，会，开花,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
155,正,希望,7,也许，会，结果子,0.75,0.75,1.0,Hop,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
156,正,满足,7,结满，苹果,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
157,正,满足,7,叫醒，说,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
158,正,关心,8,担心，找,0.875,0.875,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
159,正,满足,7,翘，看,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
160,正,满足,7,忍不住，笑,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
161,正,满足,7,告诉，说,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
162,正,满足,7,说，现在，不行,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
163,正,惊讶,8,叫，起来，看,0.875,0.875,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
164,正,满足,7,蹦蹦跳跳，来,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
165,中,,6,说,0.625,0.0,0.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
166,正,惊讶,7,瞪，一眼，说,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
167,正,满足,7,看看，为难，说,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
168,正,满足,7,早，回家,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
169,正,惊讶,7,急忙，找，说,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
170,正,满足,7,走进，看，明白,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
171,正,满足,7,满意，说,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
172,正,好奇,7,忍不住，张望,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
173,正,着急,7,推，砰，关,0.75,0.75,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
174,正,好奇,7,忍不住，张望,0.75,0.75,1.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
175,正,着急,7,推，砰，关,0.75,0.75,1.0,,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
176,负,惊讶,8,哎呀，叫，起来,0.875,-0.875,2.0,Surp,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
177,正,满足,7,说，看,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
178,正,满足,7,看完，说,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
179,正,满足,7,找出，告诉,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
180,正,满足,7,说，对呀,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
181,正,满足,7,说，没，说过,0.75,0.75,1.0,Sat,0.0362647325475974,0.8748866727107888,0.0888485947416137,B13
1,中,,6,父子俩,0.625,0.0,0.0,,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
2,正,欣赏,7,虎头虎脑,0.75,0.75,1.0,Tru,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
3,正,欣赏,7,才华横溢,0.75,0.75,1.0,Tru,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
4,正,好奇,7,什么树，好材料,0.75,0.75,1.0,Surp,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
5,正,惊讶,7,碗口粗,0.75,0.75,1.0,Surp,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
6,正,好奇,7,碗口粗，什么意思,0.75,0.75,1.0,Surp,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
7,正,惊讶,7,比你还大,0.75,0.75,1.0,Surp,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
8,正,满足,7,好好生长,0.75,0.75,1.0,Sat,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
9,正,期待,7,找，老树根,0.75,0.75,1.0,Hop,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
10,正,惊讶,7,嗨，百年黄杨,0.75,0.75,1.0,Surp,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
11,负,恐惧,8,紧张，恐惧，奔,0.875,-0.875,2.0,Fear,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
12,负,恐惧,8,山火,0.875,-0.875,2.0,Fear,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
13,正,惊讶,7,认出来，春芽儿,0.75,0.75,1.0,Surp,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
14,正,满足,7,跟在，身后,0.75,0.75,1.0,Sat,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
15,负,悲伤,8,可怕，烧没了,0.875,-0.875,2.0,Sad,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
16,正,好奇,7,死，长出来,0.75,0.75,1.0,Surp,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
17,正,惊讶,7,几十年,0.75,0.75,1.0,Surp,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
18,负,悲伤,8,长了一百年，烧死,0.875,-0.875,2.0,Sad,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
19,中,,6,听不见,0.625,0.0,0.0,,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
20,正,好奇,7,焦木头，有用,0.75,0.75,1.0,Surp,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
21,正,满足,7,跟着，下山,0.75,0.75,1.0,Sat,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
22,正,好奇,7,嗅，嗅,0.75,0.75,1.0,Surp,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
23,正,满足,7,背，走,0.75,0.75,1.0,Sat,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
24,正,遗憾,7,不愿意，离开,0.75,0.75,1.0,,0.0254323499491353,0.8921668362156663,0.0824008138351983,B14
